Date Time,SamplePacin,BottleNum,Incr_Flow,AliquotNum,Level_PT_No,Flow _PT,Level_PT_So
03/03/2021 05:03:00,40000,1,0.00,,,,
03/03/2021 05:04:00,40000,1,0.00,,,,
03/03/2021 05:05:00,40000,1,0.00,0,1.20,0.594,0.36
03/03/2021 05:06:00,40000,1,0.00,,,,
03/03/2021 05:07:00,40000,1,0.00,,,,
03/03/2021 05:08:00,40000,1,0.00,,,,
03/03/2021 05:09:00,40000,1,0.00,,,,
03/03/2021 05:10:00,40000,1,0.00,0,1.20,0.594,0.38
03/03/2021 05:11:00,40000,1,0.00,,,,
03/03/2021 05:12:00,40000,1,0.00,,,,
03/03/2021 05:13:00,40000,1,0.00,,,,
03/03/2021 05:14:00,40000,1,0.00,,,,
03/03/2021 05:15:00,40000,1,0.00,0,1.20,0.594,0.36
03/03/2021 05:16:00,40000,1,0.00,,,,
03/03/2021 05:17:00,40000,1,0.00,,,,
03/03/2021 05:18:00,40000,1,0.00,,,,
03/03/2021 05:19:00,40000,1,0.00,,,,
03/03/2021 05:20:00,40000,1,0.00,0,1.22,0.604,0.37
03/03/2021 05:21:00,40000,1,0.00,,,,
03/03/2021 05:22:00,40000,1,0.00,,,,
03/03/2021 05:23:00,40000,1,0.00,,,,
03/03/2021 05:24:00,40000,1,0.00,,,,
03/03/2021 05:25:00,40000,1,0.00,0,1.19,0.589,0.37
03/03/2021 05:26:00,40000,1,0.00,,,,
03/03/2021 05:27:00,40000,1,0.00,,,,
03/03/2021 05:28:00,40000,1,0.00,,,,
03/03/2021 05:29:00,40000,1,0.00,,,,
03/03/2021 05:30:00,40000,1,0.00,0,1.22,0.604,0.37
03/03/2021 05:31:00,40000,1,0.00,,,,
03/03/2021 05:32:00,40000,1,0.00,,,,
03/03/2021 05:33:00,40000,1,0.00,,,,
03/03/2021 05:34:00,40000,1,0.00,,,,
03/03/2021 05:35:00,40000,1,0.00,0,1.19,0.589,0.38
03/03/2021 05:36:00,40000,1,0.00,,,,
03/03/2021 05:37:00,40000,1,0.00,,,,
03/03/2021 05:38:00,40000,1,0.00,,,,
03/03/2021 05:39:00,40000,1,0.00,,,,
03/03/2021 05:40:00,40000,1,0.00,0,1.23,0.609,0.38
03/03/2021 05:41:00,40000,1,0.00,,,,
03/03/2021 05:42:00,40000,1,0.00,,,,
03/03/2021 05:43:00,40000,1,0.00,,,,
03/03/2021 05:44:00,40000,1,0.00,,,,
03/03/2021 05:45:00,40000,1,0.00,0,1.21,0.599,0.37
03/03/2021 05:46:00,40000,1,0.00,,,,
03/03/2021 05:47:00,40000,1,0.00,,,,
03/03/2021 05:48:00,40000,1,0.00,,,,
03/03/2021 05:49:00,40000,1,0.00,,,,
03/03/2021 05:50:00,40000,1,0.00,0,1.23,0.609,0.35
03/03/2021 05:51:00,40000,1,0.00,,,,
03/03/2021 05:52:00,40000,1,0.00,,,,
03/03/2021 05:53:00,40000,1,0.00,,,,
03/03/2021 05:54:00,40000,1,0.00,,,,
03/03/2021 05:55:00,40000,1,0.00,0,1.20,0.594,0.37
03/03/2021 05:56:00,40000,1,0.00,,,,
03/03/2021 05:57:00,40000,1,0.00,,,,
03/03/2021 05:58:00,40000,1,0.00,,,,
03/03/2021 05:59:00,40000,1,0.00,,,,
03/03/2021 06:00:00,40000,1,0.00,0,1.22,0.604,0.39
03/03/2021 06:01:00,40000,1,0.00,,,,
03/03/2021 06:02:00,40000,1,0.00,,,,
03/03/2021 06:03:00,40000,1,0.00,,,,
03/03/2021 06:04:00,40000,1,0.00,,,,
03/03/2021 06:05:00,40000,1,0.00,0,1.22,0.604,0.37
03/03/2021 06:06:00,40000,1,0.00,,,,
03/03/2021 06:07:00,40000,1,0.00,,,,
03/03/2021 06:08:00,40000,1,0.00,,,,
03/03/2021 06:09:00,40000,1,0.00,,,,
03/03/2021 06:10:00,40000,1,0.00,0,1.22,0.604,0.37
03/03/2021 06:11:00,40000,1,0.00,,,,
03/03/2021 06:12:00,40000,1,0.00,,,,
03/03/2021 06:13:00,40000,1,0.00,,,,
03/03/2021 06:14:00,40000,1,0.00,,,,
03/03/2021 06:15:00,40000,1,0.00,0,1.23,0.609,0.37
03/03/2021 06:16:00,40000,1,0.00,,,,
03/03/2021 06:17:00,40000,1,0.00,,,,
03/03/2021 06:18:00,40000,1,0.00,,,,
03/03/2021 06:19:00,40000,1,0.00,,,,
03/03/2021 06:20:00,40000,1,0.00,0,1.25,0.619,0.36
03/03/2021 06:21:00,40000,1,0.00,,,,
03/03/2021 06:22:00,40000,1,0.00,,,,
03/03/2021 06:23:00,40000,1,0.00,,,,
03/03/2021 06:24:00,40000,1,0.00,,,,
03/03/2021 06:25:00,40000,1,0.00,0,1.24,0.614,0.36
03/03/2021 06:26:00,40000,1,0.00,,,,
03/03/2021 06:27:00,40000,1,0.00,,,,
03/03/2021 06:28:00,40000,1,0.00,,,,
03/03/2021 06:29:00,40000,1,0.00,,,,
03/03/2021 06:30:00,40000,1,0.00,0,1.26,0.624,0.37
03/03/2021 06:31:00,40000,1,0.00,,,,
03/03/2021 06:32:00,40000,1,0.00,,,,
03/03/2021 06:33:00,40000,1,0.00,,,,
03/03/2021 06:34:00,40000,1,0.00,,,,
03/03/2021 06:35:00,40000,1,0.00,0,1.24,0.614,0.36
03/03/2021 06:36:00,40000,1,0.00,,,,
03/03/2021 06:37:00,40000,1,0.00,,,,
03/03/2021 06:38:00,40000,1,0.00,,,,
03/03/2021 06:39:00,40000,1,0.00,,,,
03/03/2021 06:40:00,40000,1,0.00,0,1.25,0.619,0.36
03/03/2021 06:41:00,40000,1,0.00,,,,
03/03/2021 06:42:00,40000,1,0.00,,,,
03/03/2021 06:43:00,40000,1,0.00,,,,
03/03/2021 06:44:00,40000,1,0.00,,,,
03/03/2021 06:45:00,40000,1,0.00,0,1.25,0.619,0.37
03/03/2021 06:46:00,40000,1,0.00,,,,
03/03/2021 06:47:00,40000,1,0.00,,,,
03/03/2021 06:48:00,40000,1,0.00,,,,
03/03/2021 06:49:00,40000,1,0.00,,,,
03/03/2021 06:50:00,40000,1,0.00,0,1.27,0.629,0.36
03/03/2021 06:51:00,40000,1,0.00,,,,
03/03/2021 06:52:00,40000,1,0.00,,,,
03/03/2021 06:53:00,40000,1,0.00,,,,
03/03/2021 06:54:00,40000,1,0.00,,,,
03/03/2021 06:55:00,40000,1,0.00,0,1.24,0.614,0.36
03/03/2021 06:56:00,40000,1,0.00,,,,
03/03/2021 06:57:00,40000,1,0.00,,,,
03/03/2021 06:58:00,40000,1,0.00,,,,
03/03/2021 06:59:00,40000,1,0.00,,,,
03/03/2021 07:00:00,40000,1,0.00,0,1.28,0.634,0.39
03/03/2021 07:01:00,40000,1,0.00,,,,
03/03/2021 07:02:00,40000,1,0.00,,,,
03/03/2021 07:03:00,40000,1,0.00,,,,
03/03/2021 07:04:00,40000,1,0.00,,,,
03/03/2021 07:05:00,40000,1,0.00,0,1.29,0.639,0.37
03/03/2021 07:06:00,40000,1,0.00,,,,
03/03/2021 07:07:00,40000,1,0.00,,,,
03/03/2021 07:08:00,40000,1,0.00,,,,
03/03/2021 07:09:00,40000,1,0.00,,,,
03/03/2021 07:10:00,40000,1,0.00,0,1.28,0.634,0.36
03/03/2021 07:11:00,40000,1,0.00,,,,
03/03/2021 07:12:00,40000,1,0.00,,,,
03/03/2021 07:13:00,40000,1,0.00,,,,
03/03/2021 07:14:00,40000,1,0.00,,,,
03/03/2021 07:15:00,40000,1,0.00,0,1.32,0.653,0.37
03/03/2021 07:16:00,40000,1,0.00,,,,
03/03/2021 07:17:00,40000,1,0.00,,,,
03/03/2021 07:18:00,40000,1,0.00,,,,
03/03/2021 07:19:00,40000,1,0.00,,,,
03/03/2021 07:20:00,40000,1,0.00,0,1.29,0.639,0.36
03/03/2021 07:21:00,40000,1,0.00,,,,
03/03/2021 07:22:00,40000,1,0.00,,,,
03/03/2021 07:23:00,40000,1,0.00,,,,
03/03/2021 07:24:00,40000,1,0.00,,,,
03/03/2021 07:25:00,40000,1,0.00,0,1.28,0.634,0.36
03/03/2021 07:26:00,40000,1,0.00,,,,
03/03/2021 07:27:00,40000,1,0.00,,,,
03/03/2021 07:28:00,40000,1,0.00,,,,
03/03/2021 07:29:00,40000,1,0.00,,,,
03/03/2021 07:30:00,40000,1,0.00,0,1.29,0.639,0.36
03/03/2021 07:31:00,40000,1,0.00,,,,
03/03/2021 07:32:00,40000,1,0.00,,,,
03/03/2021 07:33:00,40000,1,0.00,,,,
03/03/2021 07:34:00,40000,1,0.00,,,,
03/03/2021 07:35:00,40000,1,0.00,0,1.29,0.639,0.35
03/03/2021 07:36:00,40000,1,0.00,,,,
03/03/2021 07:37:00,40000,1,0.00,,,,
03/03/2021 07:38:00,40000,1,0.00,,,,
03/03/2021 07:39:00,40000,1,0.00,,,,
03/03/2021 07:40:00,40000,1,0.00,0,1.28,0.634,0.34
03/03/2021 07:41:00,40000,1,0.00,,,,
03/03/2021 07:42:00,40000,1,0.00,,,,
03/03/2021 07:43:00,40000,1,0.00,,,,
03/03/2021 07:44:00,40000,1,0.00,,,,
03/03/2021 07:45:00,40000,1,0.00,0,1.29,0.639,0.33
03/03/2021 07:46:00,40000,1,0.00,,,,
03/03/2021 07:47:00,40000,1,0.00,,,,
03/03/2021 07:48:00,40000,1,0.00,,,,
03/03/2021 07:49:00,40000,1,0.00,,,,
03/03/2021 07:50:00,40000,1,0.00,0,1.32,0.653,0.31
03/03/2021 07:51:00,40000,1,0.00,,,,
03/03/2021 07:52:00,40000,1,0.00,,,,
03/03/2021 07:53:00,40000,1,0.00,,,,
03/03/2021 07:54:00,40000,1,0.00,,,,
03/03/2021 07:55:00,40000,1,0.00,0,1.31,0.649,0.31
03/03/2021 07:56:00,40000,1,0.00,,,,
03/03/2021 07:57:00,40000,1,0.00,,,,
03/03/2021 07:58:00,40000,1,0.00,,,,
03/03/2021 07:59:00,40000,1,0.00,,,,
03/03/2021 08:00:00,40000,1,0.00,0,1.32,0.653,0.31
03/03/2021 08:01:00,40000,1,0.00,,,,
03/03/2021 08:02:00,40000,1,0.00,,,,
03/03/2021 08:03:00,40000,1,0.00,,,,
03/03/2021 08:04:00,40000,1,0.00,,,,
03/03/2021 08:05:00,40000,1,0.00,0,1.31,0.649,0.28
03/03/2021 08:06:00,40000,1,0.00,,,,
03/03/2021 08:07:00,40000,1,0.00,,,,
03/03/2021 08:08:00,40000,1,0.00,,,,
03/03/2021 08:09:00,40000,1,0.00,,,,
03/03/2021 08:10:00,40000,1,0.00,0,1.34,0.663,0.29
03/03/2021 08:11:00,40000,1,0.00,,,,
03/03/2021 08:12:00,40000,1,0.00,,,,
03/03/2021 08:13:00,40000,1,0.00,,,,
